BNIUniqueIdentifier,BNIDate,BNIAmount
bni-5c0f38f2bc9f79f6cec1ead394bf9cc9,2024-08-20,47100
bni-3d2b411ec107654a0102063dee02636b,2024-11-03,69200
bni-7132dae49a574452f33cb5600b938d92,2024-10-16,77400
bni-0c3e40f0ac99713017242ca2737897be,2024-11-21,11300
bni-3b9e0d61170338b2958b16a9966cb458,2024-10-09,19000
bni-0816c697742e608397f56587fb97ab8b,2024-12-04,48300
bni-9dfbc222b32b08150c56fbcfed5870d2,2024-09-30,9000
bni-2d5e8a61ecd067a4dba1bdad2d4f9dc4,2024-08-14,46700
bni-2232ca420c3ddcb197e2b26218032285,2024-11-04,-51800
bni-c3bbcc29394f37743c1fcac3668d1efc,2024-08-29,31300
bni-21ceefb6c558e096f7649263c51262b8,2024-08-27,18600
bni-7c34e3330c51923c2814d05058f31fa8,2024-10-31,77300
bni-827367b1ba3a37ee1b8578eb3d524065,2024-08-28,23700
bni-6b130c2dc2740b388b58eedac62fdd63,2024-09-18,-25100
bni-e150d41dbee37fc050d2e35426ddea6a,2024-12-05,56900
bni-a0a4e817bf2b5374133eaf9d312a78f4,2024-11-30,61900
bni-fca7837263be4cb7cf5eeb52900b10ed,2024-09-18,-96600
bni-7c1f5ca2fddd5a87a6b95a78cb9685ed,2024-08-22,99600
bni-7aff4638665d95eccef27edf32a93993,2024-11-03,-39400
bni-5afb77502be0edefc480e4af451af90d,2024-12-07,-45800
bni-167a2c435c892161ab606c04a6ca4161,2024-09-14,-35100
bni-a3f96dfac2a83bb6b13a0ca410610857,2024-09-14,84200
bni-424aaa82ff6dc771b60b035505cf72d3,2024-11-10,38800
bni-05bdd7d353766806f1a5b067252e679d,2024-08-31,98200
bni-d5ce0dc1561c3e1b59e319d02dbe2bc4,2024-09-09,59000
bni-81dba3ee69b42d7d6c65bb0876d19176,2024-11-02,40700
bni-1bcfed5b495426d582ca732f4845cd3f,2024-12-04,48500
bni-3be5fb8df7bb2258a516b89bfcc463a1,2024-10-13,-56400
bni-d7d922023e5ebbb6170371312fe3bdef,2024-12-12,23100
bni-91381851e1843188e4296983c19d4979,2024-10-22,39400
bni-64a9f92fe71082dadc83ce29a80be598,2024-09-10,30400
bni-afb0ae2991b3e9b9b9b503d97c8cae91,2024-08-21,-79700
