BNIUniqueIdentifier,BNIDate,BNIAmount
bni-0a9e24f9e628a7f08877caecc34d9c66,2024-10-13,37500
bni-354bc6d6a514caa56fe74be8c0ed9754,2024-11-29,-62200
bni-8a658f120373c10049e8c31e4a952e86,2024-08-18,49100
bni-a784f2dd35bba7cfd001975185bbd111,2024-12-12,-97500
bni-3b305aaace6b00045a0e10b74eeb2dd1,2024-12-01,91300
bni-8aa471894b3e001231ff070765adbaef,2024-10-06,25700
bni-a2ab1c8eea1b134f01e0c97566f2be1a,2024-10-14,-45200
bni-048116d08393ac617e584f961121c8c5,2024-10-15,-85600
bni-7995e3b2399043f6e272116e979ebfbf,2024-09-23,53700
bni-ea0aa668e22becbd2f5ac1083db7f2f3,2024-12-11,-64900
bni-5668d820a63b132b4d2c8d474bd9961f,2024-10-20,-21900
