BCAUniqueIdentifier,BCADate,BCAAmount
bca-85e5c837bf3295ee51e0db1d1ef20071,2024-11-29,95800
bca-91d3285c558ce82a5bb5ce42492d2ef8,2024-08-14,-56400
bca-e156cc8f96a4dd165fadf3649b4399bd,2024-09-22,-4200
bca-597121c984ef95073b1ca33e190dd9db,2024-09-22,-51500
bca-5093ed98ad550d45c23a9c65d272bff0,2024-09-22,8500
bca-c9f5c8e3db10fe21a7c93a635ef61c5e,2024-08-30,-11000
bca-61c8a8219e684d0d9682fa580fd3c78d,2024-09-12,53900
bca-6c2576d88d349044d13ad4e672d102be,2024-08-14,58200
bca-c46fb3136009f0ce8a6c3e868c44977a,2024-11-12,-16100
bca-27cd41bb1c964130ee5f27955ef93406,2024-09-17,16600
bca-1ddc9f4a3b5413e6af7a8bb8ba752a50,2024-09-16,62500
bca-9ad1d49579697f815dbad04d28aaf8bd,2024-11-10,-16100
bca-0460771d927b8fb3c8c7d90504b7508b,2024-09-29,2100
bca-db72b9b0cc78ed2c88413cb903fc7f18,2024-08-14,27200
bca-e1a86d837b7c057fcb589757bd542772,2024-10-16,3400
bca-585f9552f25cc75e836e3006a89b5e5e,2024-12-03,78800
bca-ddb9c5ce36e1bcd78d9333528d5d5e80,2024-09-26,81300
bca-88f78fdf544be5db699b834958ade3bb,2024-09-29,31000
bca-025a3c6248ad94f5b22709e0c7cb2b0c,2024-10-19,49700
bca-f202b42d74a9c8170581220d6a5c808e,2024-09-10,-52700
bca-3a35f124980caf71197607cd2b9ca358,2024-11-20,-73300
